order_id,order_date,customer_id,product_id,province,category,channel,payment_id,payment_method,payment_status,quantity,unit_price,discount,net_sales,source_file
ORD000538,2026-02-20 19:01:00,C0133,P015,ภูเก็ต,Notebook,Mobile App,PAY000538,Bank Transfer,PAID,3,269.1,0.1,726.57,orders_2026_02.csv
ORD000539,2026-02-23 19:29:00,C0003,P001,ขอนแก่น,Notebook,Marketplace,PAY000539,Bank Transfer,PAID,1,284.05,0.0,284.05,orders_2026_02.csv
ORD000540,2026-02-14 08:20:00,C0017,P029,กรุงเทพมหานคร,Notebook,Marketplace,PAY000540,Bank Transfer,PAID,1,3790.5,0.1,3411.45,orders_2026_02.csv
ORD000541,2026-02-10 16:41:00,C0094,P030,ขอนแก่น,Smartphone,Web,PAY000541,PromptPay,PAID,1,499.0,0.0,499.0,orders_2026_02.csv
ORD000542,2026-02-15 18:56:00,C0030,P021,ชลบุรี,Smart Home,Marketplace,PAY000542,Bank Transfer,PAID,1,27195.0,0.1,24475.5,orders_2026_02.csv
ORD000543,2026-02-23 13:02:00,C0108,P022,เชียงใหม่,Accessory,Web,PAY000543,PromptPay,PAID,4,449.1,0.0,1796.4,orders_2026_02.csv
ORD000544,2026-02-21 01:50:00,C0125,P022,เชียงใหม่,Accessory,Mobile App,PAY000544,Bank Transfer,PAID,1,499.0,0.0,499.0,orders_2026_02.csv
ORD000545,2026-02-15 21:06:00,C0148,P010,เชียงใหม่,Smart Home,Marketplace,PAY000545,Bank Transfer,PAID,2,990.0,0.0,1980.0,orders_2026_02.csv
ORD000546,2026-02-13 10:01:00,C0004,P016,กรุงเทพมหานคร,Accessory,Marketplace,PAY000546,Credit Card,PAID,1,1415.5,0.0,1415.5,orders_2026_02.csv
ORD000547,2026-02-08 07:16:00,C0008,P039,ขอนแก่น,Notebook,Web,PAY000547,PromptPay,PAID,1,940.5,0.0,940.5,orders_2026_02.csv
ORD000548,2026-02-25 01:20:00,C0121,P007,กรุงเทพมหานคร,Notebook,Mobile App,PAY000548,Credit Card,PAID,1,24605.0,0.0,24605.0,orders_2026_02.csv
ORD000551,2026-02-10 16:42:00,C0105,P005,ภูเก็ต,Smartphone,Marketplace,PAY000551,Credit Card,PAID,2,313.95,0.1,565.11,orders_2026_02.csv
ORD000552,2026-02-06 04:25:00,C0066,P004,ระยอง,Smart Home,Web,PAY000552,Credit Card,PAID,1,1490.0,0.1,1341.0,orders_2026_02.csv
ORD000554,2026-02-19 09:59:00,C0028,P010,ขอนแก่น,Smart Home,Marketplace,PAY000554,PromptPay,PAID,1,891.0,0.1,801.9,orders_2026_02.csv
ORD000555,2026-02-05 00:05:00,C0085,P007,กรุงเทพมหานคร,Notebook,Marketplace,PAY000555,PromptPay,PAID,4,25900.0,0.05,98420.0,orders_2026_02.csv
ORD000556,2026-02-07 07:32:00,C0004,P032,กรุงเทพมหานคร,Notebook,Marketplace,PAY000556,PromptPay,PAID,2,23310.0,0.0,46620.0,orders_2026_02.csv
ORD000557,2026-02-06 22:59:00,C0065,P025,ขอนแก่น,Accessory,Marketplace,PAY000557,Credit Card,PAID,4,27195.0,0.05,103341.0,orders_2026_02.csv
ORD000558,2026-02-17 17:23:00,C0052,P034,ระยอง,Accessory,Marketplace,PAY000558,Credit Card,PAID,2,313.95,0.1,565.11,orders_2026_02.csv
ORD000559,2026-02-26 16:49:00,C0123,P028,ระยอง,Smartphone,Marketplace,PAY000559,PromptPay,PAID,1,269.1,0.0,269.1,orders_2026_02.csv
ORD000560,2026-02-22 20:33:00,C0151,P005,ชลบุรี,Smartphone,Mobile App,PAY000560,PromptPay,PAID,4,284.05,0.0,1136.2,orders_2026_02.csv
ORD000561,2026-02-19 10:31:00,C0005,P014,ระยอง,Notebook,Mobile App,PAY000561,PromptPay,PAID,1,940.5,0.1,846.45,orders_2026_02.csv
ORD000562,2026-02-28 19:55:00,C0074,P019,ขอนแก่น,Smartphone,Marketplace,PAY000562,Credit Card,PAID,1,4189.5,0.1,3770.55,orders_2026_02.csv
ORD000563,2026-02-08 03:06:00,C0125,P037,เชียงใหม่,Smart Home,Marketplace,PAY000563,PromptPay,PAID,4,23310.0,0.0,93240.0,orders_2026_02.csv
ORD000564,2026-02-18 21:40:00,C0147,P023,ชลบุรี,Accessory,Mobile App,PAY000564,Bank Transfer,PAID,4,299.0,0.0,1196.0,orders_2026_02.csv
ORD000565,2026-02-03 17:43:00,C0132,P029,ชลบุรี,Notebook,Web,PAY000565,Credit Card,PAID,1,3990.0,0.0,3990.0,orders_2026_02.csv
ORD000566,2026-02-04 22:02:00,C0154,P020,เชียงใหม่,Smart Home,Marketplace,PAY000566,Bank Transfer,PAID,3,523.95,0.0,1571.85,orders_2026_02.csv
ORD000567,2026-02-09 01:16:00,C0059,P017,ระยอง,Smartphone,Mobile App,PAY000567,Credit Card,PAID,3,990.0,0.05,2821.5,orders_2026_02.csv
ORD000568,2026-02-08 23:09:00,C0108,P008,เชียงใหม่,Accessory,Web,PAY000568,Credit Card,PAID,2,474.05,0.1,853.29,orders_2026_02.csv
ORD000569,2026-02-19 22:57:00,C0113,P010,ระยอง,Smart Home,Marketplace,PAY000569,Bank Transfer,PAID,2,891.0,0.05,1692.9,orders_2026_02.csv
ORD000570,2026-02-01 02:53:00,C0030,P014,ชลบุรี,Notebook,Marketplace,PAY000570,PromptPay,PAID,1,1039.5,0.0,1039.5,orders_2026_02.csv
ORD000571,2026-02-10 19:27:00,C0040,P005,กรุงเทพมหานคร,Smartphone,Mobile App,PAY000571,Bank Transfer,PAID,1,299.0,0.0,299.0,orders_2026_02.csv
ORD000574,2026-02-03 11:10:00,C0010,P022,ชลบุรี,Accessory,Mobile App,PAY000574,Bank Transfer,PAID,3,499.0,0.0,1497.0,orders_2026_02.csv
ORD000575,2026-02-22 06:29:00,C0154,P015,เชียงใหม่,Notebook,Marketplace,PAY000575,Bank Transfer,PAID,3,284.05,0.0,852.15,orders_2026_02.csv
ORD000576,2026-02-27 01:43:00,C0014,P003,ขอนแก่น,Smartphone,Mobile App,PAY000576,PromptPay,PAID,2,27195.0,0.0,54390.0,orders_2026_02.csv
ORD000577,2026-02-28 21:05:00,C0030,P020,ชลบุรี,Smart Home,Mobile App,PAY000577,Bank Transfer,PAID,1,449.1,0.0,449.1,orders_2026_02.csv
ORD000578,2026-02-09 03:11:00,C0039,P003,กรุงเทพมหานคร,Smartphone,Marketplace,PAY000578,PromptPay,PAID,4,23310.0,0.05,88578.0,orders_2026_02.csv
ORD000579,2026-02-08 06:46:00,C0086,P001,กรุงเทพมหานคร,Notebook,Mobile App,PAY000579,Credit Card,PAID,2,269.1,0.0,538.2,orders_2026_02.csv
ORD000580,2026-02-26 23:03:00,C0110,P033,เชียงใหม่,Smart Home,Web,PAY000580,Bank Transfer,PAID,2,11610.0,0.0,23220.0,orders_2026_02.csv
ORD000581,2026-02-19 23:30:00,C0036,P017,กรุงเทพมหานคร,Smartphone,Marketplace,PAY000581,Credit Card,PAID,2,990.0,0.05,1881.0,orders_2026_02.csv
ORD000582,2026-02-06 04:51:00,C0134,P016,ภูเก็ต,Accessory,Mobile App,PAY000582,PromptPay,PAID,2,1415.5,0.0,2831.0,orders_2026_02.csv
ORD000583,2026-02-19 14:04:00,C0025,P032,ชลบุรี,Notebook,Web,PAY000583,PromptPay,PAID,2,27195.0,0.0,54390.0,orders_2026_02.csv
ORD000584,2026-02-18 20:32:00,C0039,P027,กรุงเทพมหานคร,Smartphone,Marketplace,PAY000584,PromptPay,PAID,3,25900.0,0.1,69930.0,orders_2026_02.csv
ORD000585,2026-02-23 05:34:00,C0028,P028,ขอนแก่น,Smartphone,Web,PAY000585,Bank Transfer,PAID,2,299.0,0.1,538.2,orders_2026_02.csv
ORD000586,2026-02-25 15:32:00,C0133,P017,ภูเก็ต,Smartphone,Mobile App,PAY000586,PromptPay,PAID,4,891.0,0.0,3564.0,orders_2026_02.csv
ORD000587,2026-02-27 14:35:00,C0153,P015,ขอนแก่น,Notebook,Mobile App,PAY000587,Credit Card,PAID,1,299.0,0.1,269.1,orders_2026_02.csv
ORD000588,2026-02-10 23:33:00,C0038,P032,ชลบุรี,Notebook,Mobile App,PAY000588,PromptPay,PAID,1,23310.0,0.0,23310.0,orders_2026_02.csv
ORD000589,2026-02-28 02:47:00,C0031,P038,กรุงเทพมหานคร,Smartphone,Mobile App,PAY000589,Credit Card,PAID,1,12255.0,0.0,12255.0,orders_2026_02.csv
ORD000590,2026-02-27 17:19:00,C0139,P021,ระยอง,Smart Home,Marketplace,PAY000590,Bank Transfer,PAID,1,23310.0,0.0,23310.0,orders_2026_02.csv
ORD000591,2026-02-14 09:53:00,C0039,P017,กรุงเทพมหานคร,Smartphone,Marketplace,PAY000591,PromptPay,PAID,1,990.0,0.0,990.0,orders_2026_02.csv
ORD000592,2026-02-14 17:35:00,C0094,P011,ขอนแก่น,Accessory,Marketplace,PAY000592,Bank Transfer,PAID,2,27195.0,0.0,54390.0,orders_2026_02.csv
ORD000593,2026-02-13 02:48:00,C0110,P009,เชียงใหม่,Notebook,Web,PAY000593,Credit Card,PAID,2,299.0,0.0,598.0,orders_2026_02.csv
ORD000594,2026-02-10 13:19:00,C0101,P005,ภูเก็ต,Smartphone,Marketplace,PAY000594,PromptPay,PAID,1,299.0,0.0,299.0,orders_2026_02.csv
ORD000596,2026-02-12 21:25:00,C0025,P013,ชลบุรี,Smart Home,Web,PAY000596,PromptPay,PAID,2,474.05,0.05,900.7,orders_2026_02.csv
ORD000597,2026-02-02 14:46:00,C0091,P022,ชลบุรี,Accessory,Marketplace,PAY000597,Credit Card,PAID,1,499.0,0.05,474.05,orders_2026_02.csv
ORD000598,2026-02-13 05:42:00,C0082,P038,กรุงเทพมหานคร,Smartphone,Marketplace,PAY000598,Bank Transfer,PAID,1,13545.0,0.0,13545.0,orders_2026_02.csv
ORD000600,2026-02-22 18:07:00,C0096,P014,กรุงเทพมหานคร,Notebook,Web,PAY000600,Credit Card,PAID,2,990.0,0.05,1881.0,orders_2026_02.csv
ORD000601,2026-02-03 10:36:00,C0149,P037,ขอนแก่น,Smart Home,Mobile App,PAY000601,Credit Card,PAID,2,24605.0,0.0,49210.0,orders_2026_02.csv
ORD000602,2026-02-10 17:55:00,C0124,P025,กรุงเทพมหานคร,Accessory,Mobile App,PAY000602,Credit Card,PAID,1,24605.0,0.0,24605.0,orders_2026_02.csv
ORD000603,2026-02-23 09:04:00,C0048,P027,กรุงเทพมหานคร,Smartphone,Web,PAY000603,PromptPay,PAID,1,27195.0,0.0,27195.0,orders_2026_02.csv
ORD000604,2026-02-20 19:17:00,C0137,P025,ภูเก็ต,Accessory,Web,PAY000604,Credit Card,PAID,2,25900.0,0.1,46620.0,orders_2026_02.csv
ORD000605,2026-02-09 09:07:00,C0095,P001,ระยอง,Notebook,Mobile App,PAY000605,PromptPay,PAID,2,269.1,0.05,511.29,orders_2026_02.csv
ORD000606,2026-02-24 08:24:00,C0132,P039,ชลบุรี,Notebook,Marketplace,PAY000606,Credit Card,PAID,2,891.0,0.05,1692.9,orders_2026_02.csv
ORD000608,2026-02-21 21:51:00,C0082,P035,กรุงเทพมหานคร,Accessory,Marketplace,PAY000608,PromptPay,PAID,2,27195.0,0.1,48951.0,orders_2026_02.csv
ORD000609,2026-02-09 00:21:00,C0122,P014,ขอนแก่น,Notebook,Web,PAY000609,PromptPay,PAID,4,1039.5,0.0,4158.0,orders_2026_02.csv
ORD000610,2026-02-17 22:24:00,C0141,P006,กรุงเทพมหานคร,Accessory,Mobile App,PAY000610,PromptPay,PAID,1,299.0,0.05,284.05,orders_2026_02.csv
ORD000611,2026-02-11 09:32:00,C0063,P035,ระยอง,Accessory,Mobile App,PAY000611,Bank Transfer,PAID,1,25900.0,0.0,25900.0,orders_2026_02.csv
ORD000612,2026-02-14 05:20:00,C0139,P002,ระยอง,Smartphone,Marketplace,PAY000612,Bank Transfer,PAID,1,1341.0,0.0,1341.0,orders_2026_02.csv
ORD000613,2026-02-21 20:52:00,C0082,P013,กรุงเทพมหานคร,Smart Home,Marketplace,PAY000613,Credit Card,PAID,3,449.1,0.0,1347.3,orders_2026_02.csv
ORD000615,2026-02-27 07:01:00,C0136,P003,ระยอง,Smartphone,Mobile App,PAY000615,Credit Card,PAID,4,24605.0,0.05,93499.0,orders_2026_02.csv
ORD000616,2026-02-01 10:24:00,C0144,P040,ภูเก็ต,Accessory,Marketplace,PAY000616,Credit Card,PAID,2,3990.0,0.0,7980.0,orders_2026_02.csv
ORD000617,2026-02-25 15:46:00,C0008,P017,ขอนแก่น,Smartphone,Marketplace,PAY000617,PromptPay,PAID,2,891.0,0.1,1603.8,orders_2026_02.csv
ORD000618,2026-02-24 20:02:00,C0100,P004,กรุงเทพมหานคร,Smart Home,Marketplace,PAY000618,Bank Transfer,PAID,1,1415.5,0.0,1415.5,orders_2026_02.csv
ORD000619,2026-02-09 12:09:00,C0126,P012,เชียงใหม่,Accessory,Marketplace,PAY000619,Bank Transfer,PAID,1,990.0,0.1,891.0,orders_2026_02.csv
ORD000620,2026-02-27 03:47:00,C0020,P003,ขอนแก่น,Smartphone,Marketplace,PAY000620,PromptPay,PAID,2,27195.0,0.0,54390.0,orders_2026_02.csv
ORD000622,2026-02-26 00:13:00,C0100,P001,กรุงเทพมหานคร,Notebook,Web,PAY000622,PromptPay,PAID,3,299.0,0.0,897.0,orders_2026_02.csv
ORD000623,2026-02-14 06:18:00,C0151,P017,ชลบุรี,Smartphone,Web,PAY000623,Bank Transfer,PAID,1,940.5,0.0,940.5,orders_2026_02.csv
ORD000624,2026-02-11 05:25:00,C0120,P038,ขอนแก่น,Smartphone,Web,PAY000624,PromptPay,PAID,1,11610.0,0.0,11610.0,orders_2026_02.csv
ORD000625,2026-02-10 10:36:00,C0065,P026,ขอนแก่น,Smart Home,Web,PAY000625,PromptPay,PAID,2,11610.0,0.05,22059.0,orders_2026_02.csv
ORD000626,2026-02-17 05:04:00,C0047,P010,ระยอง,Smart Home,Mobile App,PAY000626,Credit Card,PAID,3,1039.5,0.05,2962.58,orders_2026_02.csv
ORD000627,2026-02-15 14:31:00,C0068,P013,ขอนแก่น,Smart Home,Marketplace,PAY000627,Bank Transfer,PAID,1,474.05,0.1,426.65,orders_2026_02.csv
ORD000628,2026-02-13 21:25:00,C0137,P010,ภูเก็ต,Smart Home,Mobile App,PAY000628,Credit Card,PAID,3,990.0,0.0,2970.0,orders_2026_02.csv
ORD000629,2026-02-10 18:31:00,C0086,P036,กรุงเทพมหานคร,Notebook,Mobile App,PAY000629,Bank Transfer,PAID,2,284.05,0.0,568.1,orders_2026_02.csv
ORD000630,2026-02-06 04:23:00,C0040,P022,กรุงเทพมหานคร,Accessory,Mobile App,PAY000630,Credit Card,PAID,3,499.0,0.0,1497.0,orders_2026_02.csv
ORD000632,2026-02-21 11:31:00,C0014,P004,ขอนแก่น,Smart Home,Marketplace,PAY000632,Credit Card,PAID,4,1564.5,0.05,5945.1,orders_2026_02.csv
ORD000633,2026-02-05 21:07:00,C0130,P014,ภูเก็ต,Notebook,Web,PAY000633,PromptPay,PAID,1,940.5,0.0,940.5,orders_2026_02.csv
ORD000634,2026-02-12 10:16:00,C0023,P025,กรุงเทพมหานคร,Accessory,Marketplace,PAY000634,PromptPay,PAID,3,25900.0,0.05,73815.0,orders_2026_02.csv
ORD000635,2026-02-21 15:49:00,C0028,P006,ขอนแก่น,Accessory,Marketplace,PAY000635,Bank Transfer,PAID,3,313.95,0.0,941.85,orders_2026_02.csv
ORD000636,2026-02-21 07:26:00,C0071,P013,ชลบุรี,Smart Home,Web,PAY000636,Bank Transfer,PAID,1,499.0,0.1,449.1,orders_2026_02.csv
ORD000637,2026-02-04 08:39:00,C0041,P015,ระยอง,Notebook,Marketplace,PAY000637,Bank Transfer,PAID,1,299.0,0.0,299.0,orders_2026_02.csv
ORD000638,2026-02-03 23:38:00,C0012,P012,ขอนแก่น,Accessory,Mobile App,PAY000638,PromptPay,PAID,4,990.0,0.0,3960.0,orders_2026_02.csv
ORD000639,2026-02-02 17:17:00,C0017,P007,กรุงเทพมหานคร,Notebook,Web,PAY000639,Credit Card,PAID,4,27195.0,0.0,108780.0,orders_2026_02.csv
ORD000640,2026-02-28 14:41:00,C0027,P002,กรุงเทพมหานคร,Smartphone,Web,PAY000640,PromptPay,PAID,2,1490.0,0.1,2682.0,orders_2026_02.csv
ORD000641,2026-02-16 20:20:00,C0086,P023,กรุงเทพมหานคร,Accessory,Marketplace,PAY000641,PromptPay,PAID,3,269.1,0.0,807.3,orders_2026_02.csv
ORD000642,2026-02-12 09:47:00,C0047,P001,ระยอง,Notebook,Mobile App,PAY000642,Credit Card,PAID,1,269.1,0.05,255.64,orders_2026_02.csv
ORD000643,2026-02-16 00:40:00,C0087,P026,กรุงเทพมหานคร,Smart Home,Marketplace,PAY000643,Credit Card,PAID,1,12255.0,0.0,12255.0,orders_2026_02.csv
ORD000644,2026-02-06 08:04:00,C0112,P014,กรุงเทพมหานคร,Notebook,Web,PAY000644,Credit Card,PAID,2,990.0,0.1,1782.0,orders_2026_02.csv
ORD000645,2026-02-27 00:09:00,C0017,P029,กรุงเทพมหานคร,Notebook,Web,PAY000645,Bank Transfer,PAID,2,3990.0,0.05,7581.0,orders_2026_02.csv
ORD000646,2026-02-08 12:53:00,C0136,P001,ระยอง,Notebook,Mobile App,PAY000646,Bank Transfer,PAID,1,269.1,0.0,269.1,orders_2026_02.csv
ORD000647,2026-02-26 20:49:00,C0071,P024,ชลบุรี,Accessory,Marketplace,PAY000647,PromptPay,PAID,2,313.95,0.05,596.5,orders_2026_02.csv
ORD000648,2026-02-19 14:29:00,C0078,P012,ระยอง,Accessory,Mobile App,PAY000648,Bank Transfer,PAID,2,990.0,0.0,1980.0,orders_2026_02.csv
ORD000649,2026-02-10 11:21:00,C0090,P001,เชียงใหม่,Notebook,Web,PAY000649,Credit Card,PAID,2,269.1,0.1,484.38,orders_2026_02.csv
ORD000650,2026-02-17 19:43:00,C0080,P003,ขอนแก่น,Smartphone,Mobile App,PAY000650,Bank Transfer,PAID,2,25900.0,0.0,51800.0,orders_2026_02.csv
ORD000651,2026-02-06 13:24:00,C0104,P039,ระยอง,Notebook,Web,PAY000651,PromptPay,PAID,1,940.5,0.1,846.45,orders_2026_02.csv
ORD000652,2026-02-11 02:58:00,C0034,P008,ภูเก็ต,Accessory,Web,PAY000652,Credit Card,PAID,2,499.0,0.0,998.0,orders_2026_02.csv
ORD000653,2026-02-18 19:13:00,C0120,P003,ขอนแก่น,Smartphone,Marketplace,PAY000653,Credit Card,PAID,3,27195.0,0.0,81585.0,orders_2026_02.csv
ORD000655,2026-02-14 06:50:00,C0085,P037,กรุงเทพมหานคร,Smart Home,Web,PAY000655,Bank Transfer,PAID,1,25900.0,0.0,25900.0,orders_2026_02.csv
ORD000656,2026-02-26 21:00:00,C0007,P011,กรุงเทพมหานคร,Accessory,Web,PAY000656,Bank Transfer,PAID,4,24605.0,0.0,98420.0,orders_2026_02.csv
ORD000657,2026-02-02 21:06:00,C0064,P033,ขอนแก่น,Smart Home,Mobile App,PAY000657,PromptPay,PAID,4,12900.0,0.0,51600.0,orders_2026_02.csv
ORD000658,2026-02-18 19:31:00,C0154,P008,เชียงใหม่,Accessory,Web,PAY000658,Bank Transfer,PAID,3,499.0,0.0,1497.0,orders_2026_02.csv
ORD000660,2026-02-01 21:46:00,C0081,P012,ขอนแก่น,Accessory,Marketplace,PAY000660,PromptPay,PAID,2,891.0,0.0,1782.0,orders_2026_02.csv
ORD000662,2026-02-18 23:53:00,C0001,P031,ชลบุรี,Smart Home,Marketplace,PAY000662,Bank Transfer,PAID,2,1415.5,0.1,2547.9,orders_2026_02.csv
ORD000663,2026-02-03 04:45:00,C0098,P020,เชียงใหม่,Smart Home,Mobile App,PAY000663,PromptPay,PAID,1,449.1,0.05,426.64,orders_2026_02.csv
ORD000664,2026-02-21 00:03:00,C0054,P029,กรุงเทพมหานคร,Notebook,Marketplace,PAY000664,Bank Transfer,PAID,1,4189.5,0.1,3770.55,orders_2026_02.csv
ORD000665,2026-02-14 14:26:00,C0072,P013,เชียงใหม่,Smart Home,Mobile App,PAY000665,Bank Transfer,PAID,4,474.05,0.1,1706.58,orders_2026_02.csv
ORD000666,2026-02-10 02:24:00,C0011,P016,ชลบุรี,Accessory,Marketplace,PAY000666,Bank Transfer,PAID,1,1564.5,0.0,1564.5,orders_2026_02.csv
ORD000668,2026-02-07 19:17:00,C0056,P030,เชียงใหม่,Smartphone,Mobile App,PAY000668,Bank Transfer,PAID,1,499.0,0.0,499.0,orders_2026_02.csv
ORD000669,2026-02-27 16:22:00,C0071,P018,ชลบุรี,Smartphone,Marketplace,PAY000669,PromptPay,PAID,1,3591.0,0.0,3591.0,orders_2026_02.csv
ORD000670,2026-02-21 19:23:00,C0024,P032,กรุงเทพมหานคร,Notebook,Mobile App,PAY000670,Credit Card,PAID,1,24605.0,0.0,24605.0,orders_2026_02.csv
ORD000671,2026-02-17 10:22:00,C0002,P019,ชลบุรี,Smartphone,Marketplace,PAY000671,Bank Transfer,PAID,2,3990.0,0.1,7182.0,orders_2026_02.csv
ORD000672,2026-02-13 21:25:00,C0092,P001,กรุงเทพมหานคร,Notebook,Marketplace,PAY000672,PromptPay,PAID,1,269.1,0.1,242.19,orders_2026_02.csv
ORD000673,2026-02-25 00:45:00,C0041,P029,ระยอง,Notebook,Mobile App,PAY000673,PromptPay,PAID,1,3990.0,0.0,3990.0,orders_2026_02.csv
ORD000674,2026-02-09 10:08:00,C0057,P013,เชียงใหม่,Smart Home,Marketplace,PAY000674,Credit Card,PAID,3,449.1,0.05,1279.94,orders_2026_02.csv
ORD000675,2026-02-09 12:58:00,C0116,P025,ระยอง,Accessory,Web,PAY000675,Bank Transfer,PAID,1,25900.0,0.05,24605.0,orders_2026_02.csv
ORD000676,2026-02-15 08:26:00,C0137,P028,ภูเก็ต,Smartphone,Marketplace,PAY000676,Bank Transfer,PAID,2,284.05,0.0,568.1,orders_2026_02.csv
ORD000677,2026-02-22 18:44:00,C0002,P018,ชลบุรี,Smartphone,Marketplace,PAY000677,Bank Transfer,PAID,2,3790.5,0.0,7581.0,orders_2026_02.csv
ORD000678,2026-02-13 15:53:00,C0098,P022,เชียงใหม่,Accessory,Marketplace,PAY000678,Credit Card,PAID,1,499.0,0.0,499.0,orders_2026_02.csv
ORD000679,2026-02-02 07:10:00,C0140,P036,ภูเก็ต,Notebook,Marketplace,PAY000679,PromptPay,PAID,2,269.1,0.0,538.2,orders_2026_02.csv
ORD000680,2026-02-24 19:32:00,C0096,P003,กรุงเทพมหานคร,Smartphone,Marketplace,PAY000680,PromptPay,PAID,1,25900.0,0.0,25900.0,orders_2026_02.csv
ORD000682,2026-02-09 05:17:00,C0021,P020,เชียงใหม่,Smart Home,Web,PAY000682,Credit Card,PAID,4,474.05,0.05,1801.39,orders_2026_02.csv
ORD000683,2026-02-13 15:47:00,C0101,P004,ภูเก็ต,Smart Home,Marketplace,PAY000683,Credit Card,PAID,1,1490.0,0.0,1490.0,orders_2026_02.csv
ORD000684,2026-02-02 09:17:00,C0106,P002,ภูเก็ต,Smartphone,Web,PAY000684,Bank Transfer,PAID,1,1490.0,0.0,1490.0,orders_2026_02.csv
ORD000685,2026-02-13 10:36:00,C0092,P010,กรุงเทพมหานคร,Smart Home,Mobile App,PAY000685,PromptPay,PAID,1,940.5,0.0,940.5,orders_2026_02.csv
ORD000686,2026-02-20 03:36:00,C0121,P026,กรุงเทพมหานคร,Smart Home,Marketplace,PAY000686,PromptPay,PAID,4,12900.0,0.0,51600.0,orders_2026_02.csv
ORD000687,2026-02-05 06:30:00,C0001,P026,ชลบุรี,Smart Home,Web,PAY000687,Credit Card,PAID,1,13545.0,0.0,13545.0,orders_2026_02.csv
ORD000688,2026-02-08 15:59:00,C0131,P016,ระยอง,Accessory,Marketplace,PAY000688,Credit Card,PAID,1,1490.0,0.1,1341.0,orders_2026_02.csv
ORD000689,2026-02-02 18:44:00,C0104,P022,ระยอง,Accessory,Web,PAY000689,Credit Card,PAID,4,449.1,0.0,1796.4,orders_2026_02.csv
ORD000690,2026-02-21 07:13:00,C0093,P035,ภูเก็ต,Accessory,Mobile App,PAY000690,Bank Transfer,PAID,2,24605.0,0.0,49210.0,orders_2026_02.csv
ORD000691,2026-02-14 20:23:00,C0152,P022,ชลบุรี,Accessory,Web,PAY000691,PromptPay,PAID,1,499.0,0.1,449.1,orders_2026_02.csv
ORD000692,2026-02-13 12:15:00,C0124,P008,กรุงเทพมหานคร,Accessory,Mobile App,PAY000692,Bank Transfer,PAID,1,499.0,0.0,499.0,orders_2026_02.csv
ORD000693,2026-02-16 18:58:00,C0071,P024,ชลบุรี,Accessory,Marketplace,PAY000693,Bank Transfer,PAID,2,313.95,0.0,627.9,orders_2026_02.csv
ORD000694,2026-02-19 11:27:00,C0102,P025,ระยอง,Accessory,Web,PAY000694,Bank Transfer,PAID,3,23310.0,0.0,69930.0,orders_2026_02.csv
ORD000695,2026-02-26 01:31:00,C0032,P036,ระยอง,Notebook,Web,PAY000695,PromptPay,PAID,2,284.05,0.0,568.1,orders_2026_02.csv
ORD000696,2026-02-04 06:18:00,C0134,P016,ภูเก็ต,Accessory,Mobile App,PAY000696,PromptPay,PAID,1,1415.5,0.05,1344.72,orders_2026_02.csv
ORD000697,2026-02-25 13:43:00,C0031,P030,กรุงเทพมหานคร,Smartphone,Web,PAY000697,Bank Transfer,PAID,4,523.95,0.05,1991.01,orders_2026_02.csv
ORD000698,2026-02-16 10:04:00,C0089,P024,ชลบุรี,Accessory,Web,PAY000698,Credit Card,PAID,4,269.1,0.1,968.76,orders_2026_02.csv
ORD000699,2026-02-22 10:52:00,C0086,P012,กรุงเทพมหานคร,Accessory,Mobile App,PAY000699,Credit Card,PAID,3,891.0,0.0,2673.0,orders_2026_02.csv
ORD000702,2026-02-18 09:00:00,C0045,P027,เชียงใหม่,Smartphone,Mobile App,PAY000702,Bank Transfer,PAID,1,23310.0,0.05,22144.5,orders_2026_02.csv
ORD000703,2026-02-23 17:10:00,C0128,P007,ขอนแก่น,Notebook,Marketplace,PAY000703,PromptPay,PAID,2,23310.0,0.0,46620.0,orders_2026_02.csv
ORD000704,2026-02-25 10:21:00,C0056,P029,เชียงใหม่,Notebook,Marketplace,PAY000704,PromptPay,PAID,2,3790.5,0.0,7581.0,orders_2026_02.csv
ORD000706,2026-02-24 16:43:00,C0122,P015,ขอนแก่น,Notebook,Mobile App,PAY000706,Bank Transfer,PAID,3,313.95,0.1,847.66,orders_2026_02.csv
ORD000707,2026-02-08 09:26:00,C0048,P032,กรุงเทพมหานคร,Notebook,Web,PAY000707,PromptPay,PAID,1,23310.0,0.1,20979.0,orders_2026_02.csv
ORD000708,2026-02-02 20:37:00,C0036,P013,กรุงเทพมหานคร,Smart Home,Mobile App,PAY000708,PromptPay,PAID,4,499.0,0.0,1996.0,orders_2026_02.csv
ORD000709,2026-02-18 10:54:00,C0119,P011,ขอนแก่น,Accessory,Web,PAY000709,PromptPay,PAID,4,24605.0,0.1,88578.0,orders_2026_02.csv
ORD000710,2026-02-04 05:58:00,C0032,P013,ระยอง,Smart Home,Web,PAY000710,PromptPay,PAID,2,523.95,0.0,1047.9,orders_2026_02.csv
ORD000711,2026-02-05 05:48:00,C0002,P009,ชลบุรี,Notebook,Marketplace,PAY000711,Credit Card,PAID,3,313.95,0.0,941.85,orders_2026_02.csv
ORD000712,2026-02-27 12:33:00,C0081,P029,ขอนแก่น,Notebook,Marketplace,PAY000712,Bank Transfer,PAID,2,3990.0,0.1,7182.0,orders_2026_02.csv
